;FR20045;FR20049;FR20003;FR20017;FR20020;FR20037;FR20036;FR20004;FR20048;FR20046;FR20204;FR20061;FR20062;FR20077
14/07/2004;65.0;91.0;-1.0;69.0;56.0;69.0;70.0;73.0;78.0;66.0;-1.0;-1.0;-1.0;-1.0
15/07/2004;38.0;67.0;-1.0;39.0;39.0;45.0;31.0;-1.0;60.0;44.0;-1.0;-1.0;-1.0;-1.0
16/07/2004;65.0;76.0;-1.0;67.0;66.0;77.0;68.0;-1.0;76.0;67.0;-1.0;-1.0;-1.0;-1.0
17/07/2004;114.0;106.0;-1.0;99.0;109.0;111.0;111.0;105.0;122.0;112.0;-1.0;-1.0;-1.0;-1.0
18/07/2004;98.0;98.0;-1.0;89.0;78.0;96.0;99.0;93.0;105.0;90.0;-1.0;-1.0;-1.0;-1.0
19/07/2004;65.0;110.0;-1.0;77.0;73.0;77.0;77.0;84.0;98.0;80.0;-1.0;-1.0;-1.0;-1.0
20/07/2004;64.0;88.0;-1.0;63.0;63.0;62.0;68.0;68.0;90.0;73.0;-1.0;-1.0;-1.0;-1.0
21/07/2004;63.0;90.0;-1.0;65.0;70.0;66.0;71.0;75.0;84.0;73.0;-1.0;-1.0;-1.0;-1.0
22/07/2004;76.0;103.0;-1.0;72.0;83.0;83.0;78.0;77.0;92.0;86.0;-1.0;-1.0;-1.0;-1.0
23/07/2004;74.0;104.0;-1.0;65.0;72.0;83.0;78.0;-1.0;95.0;70.0;-1.0;-1.0;-1.0;-1.0
24/07/2004;81.0;101.0;-1.0;87.0;81.0;94.0;86.0;93.0;94.0;83.0;-1.0;-1.0;-1.0;-1.0
25/07/2004;83.0;113.0;-1.0;95.0;88.0;103.0;97.0;96.0;95.0;89.0;-1.0;-1.0;-1.0;-1.0
26/07/2004;56.0;89.0;-1.0;75.0;67.0;69.0;70.0;80.0;79.0;72.0;-1.0;-1.0;-1.0;-1.0
27/07/2004;61.0;97.0;-1.0;72.0;66.0;78.0;75.0;81.0;79.0;71.0;-1.0;-1.0;-1.0;-1.0
28/07/2004;58.0;127.0;-1.0;85.0;85.0;85.0;88.0;88.0;99.0;87.0;-1.0;-1.0;-1.0;-1.0
29/07/2004;93.0;141.0;-1.0;108.0;100.0;106.0;110.0;107.0;122.0;99.0;-1.0;-1.0;-1.0;-1.0
30/07/2004;79.0;143.0;-1.0;107.0;94.0;105.0;100.0;124.0;113.0;99.0;-1.0;-1.0;-1.0;-1.0
31/07/2004;94.0;165.0;-1.0;115.0;110.0;133.0;108.0;130.0;129.0;108.0;-1.0;-1.0;-1.0;-1.0
01/08/2004;93.0;159.0;-1.0;114.0;109.0;118.0;112.0;125.0;120.0;109.0;-1.0;-1.0;-1.0;-1.0
02/08/2004;64.0;145.0;-1.0;96.0;98.0;100.0;92.0;107.0;104.0;96.0;-1.0;-1.0;-1.0;-1.0
03/08/2004;56.0;112.0;-1.0;64.0;56.0;81.0;67.0;84.0;82.0;64.0;-1.0;-1.0;-1.0;-1.0
04/08/2004;-1.0;102.0;-1.0;61.0;64.0;65.0;76.0;71.0;82.0;70.0;-1.0;-1.0;-1.0;-1.0
05/08/2004;-1.0;86.0;-1.0;62.0;65.0;56.0;73.0;-1.0;74.0;73.0;-1.0;-1.0;-1.0;-1.0
06/08/2004;56.0;90.0;-1.0;77.0;78.0;64.0;87.0;79.0;90.0;83.0;-1.0;-1.0;-1.0;-1.0
07/08/2004;85.0;111.0;-1.0;88.0;91.0;85.0;88.0;93.0;95.0;93.0;-1.0;-1.0;-1.0;-1.0
08/08/2004;98.0;98.0;-1.0;86.0;94.0;99.0;98.0;90.0;105.0;102.0;-1.0;-1.0;-1.0;-1.0
09/08/2004;101.0;95.0;-1.0;79.0;100.0;99.0;97.0;90.0;109.0;106.0;-1.0;-1.0;-1.0;-1.0
10/08/2004;56.0;66.0;-1.0;54.0;65.0;57.0;65.0;61.0;78.0;68.0;-1.0;-1.0;-1.0;-1.0
11/08/2004;59.0;81.0;-1.0;58.0;50.0;69.0;66.0;64.0;72.0;60.0;-1.0;-1.0;-1.0;-1.0
12/08/2004;56.0;70.0;-1.0;44.0;45.0;56.0;60.0;51.0;73.0;47.0;-1.0;-1.0;-1.0;-1.0
13/08/2004;35.0;69.0;-1.0;51.0;43.0;44.0;51.0;55.0;54.0;44.0;-1.0;-1.0;-1.0;-1.0
14/08/2004;45.0;65.0;-1.0;57.0;49.0;51.0;60.0;59.0;63.0;60.0;-1.0;-1.0;-1.0;-1.0
15/08/2004;50.0;88.0;-1.0;62.0;47.0;63.0;55.0;69.0;66.0;52.0;-1.0;-1.0;-1.0;-1.0
16/08/2004;74.0;81.0;-1.0;52.0;53.0;74.0;70.0;55.0;88.0;62.0;-1.0;-1.0;-1.0;-1.0
17/08/2004;47.0;72.0;-1.0;33.0;35.0;47.0;49.0;38.0;67.0;45.0;-1.0;-1.0;-1.0;-1.0
18/08/2004;75.0;77.0;-1.0;63.0;64.0;79.0;73.0;70.0;88.0;75.0;-1.0;-1.0;-1.0;-1.0
19/08/2004;43.0;54.0;-1.0;26.0;31.0;27.0;38.0;32.0;62.0;43.0;-1.0;-1.0;-1.0;-1.0
20/08/2004;39.0;65.0;-1.0;41.0;32.0;45.0;40.0;50.0;59.0;39.0;-1.0;-1.0;-1.0;-1.0
21/08/2004;37.0;68.0;-1.0;48.0;39.0;48.0;49.0;53.0;58.0;38.0;-1.0;-1.0;-1.0;-1.0
22/08/2004;45.0;71.0;-1.0;50.0;37.0;53.0;44.0;56.0;56.0;41.0;-1.0;-1.0;-1.0;-1.0
23/08/2004;63.0;82.0;-1.0;50.0;68.0;72.0;61.0;56.0;88.0;63.0;-1.0;-1.0;-1.0;-1.0
24/08/2004;40.0;69.0;-1.0;33.0;31.0;43.0;41.0;40.0;62.0;45.0;-1.0;-1.0;-1.0;-1.0
25/08/2004;23.0;63.0;-1.0;32.0;26.0;34.0;32.0;37.0;50.0;32.0;-1.0;-1.0;-1.0;-1.0
26/08/2004;25.0;66.0;-1.0;36.0;32.0;39.0;41.0;38.0;49.0;40.0;-1.0;-1.0;-1.0;-1.0
27/08/2004;40.0;76.0;-1.0;45.0;35.0;49.0;40.0;53.0;58.0;41.0;-1.0;-1.0;-1.0;-1.0
28/08/2004;58.0;69.0;-1.0;52.0;49.0;56.0;59.0;56.0;68.0;60.0;-1.0;-1.0;-1.0;-1.0
29/08/2004;36.0;44.0;-1.0;40.0;32.0;43.0;34.0;44.0;47.0;39.0;-1.0;-1.0;-1.0;-1.0
30/08/2004;22.0;55.0;-1.0;27.0;27.0;31.0;32.0;32.0;36.0;28.0;-1.0;-1.0;-1.0;-1.0
31/08/2004;32.0;64.0;-1.0;46.0;40.0;40.0;49.0;50.0;57.0;50.0;-1.0;-1.0;-1.0;-1.0
01/09/2004;37.0;84.0;-1.0;40.0;36.0;44.0;42.0;51.0;58.0;41.0;-1.0;-1.0;-1.0;-1.0
02/09/2004;49.0;77.0;-1.0;30.0;40.0;46.0;43.0;32.0;81.0;39.0;-1.0;-1.0;-1.0;-1.0
03/09/2004;56.0;116.0;-1.0;53.0;65.0;50.0;59.0;66.0;85.0;65.0;-1.0;-1.0;-1.0;-1.0
04/09/2004;46.0;107.0;-1.0;70.0;69.0;70.0;62.0;85.0;77.0;71.0;-1.0;-1.0;-1.0;-1.0
05/09/2004;64.0;106.0;-1.0;78.0;72.0;70.0;74.0;88.0;84.0;84.0;-1.0;-1.0;-1.0;-1.0
06/09/2004;73.0;110.0;-1.0;50.0;52.0;59.0;68.0;58.0;98.0;61.0;-1.0;-1.0;-1.0;-1.0
07/09/2004;75.0;112.0;-1.0;62.0;58.0;58.0;66.0;70.0;91.0;80.0;-1.0;-1.0;-1.0;-1.0
08/09/2004;47.0;119.0;-1.0;67.0;54.0;60.0;66.0;77.0;84.0;68.0;-1.0;-1.0;-1.0;-1.0
09/09/2004;78.0;119.0;-1.0;67.0;73.0;82.0;76.0;80.0;92.0;79.0;-1.0;-1.0;-1.0;-1.0
10/09/2004;98.0;104.0;-1.0;83.0;94.0;111.0;96.0;94.0;119.0;104.0;-1.0;-1.0;-1.0;-1.0
11/09/2004;95.0;93.0;-1.0;80.0;82.0;102.0;96.0;79.0;117.0;92.0;-1.0;-1.0;-1.0;-1.0
12/09/2004;51.0;64.0;-1.0;49.0;35.0;59.0;48.0;49.0;63.0;47.0;-1.0;-1.0;-1.0;-1.0
13/09/2004;44.0;72.0;-1.0;36.0;44.0;55.0;41.0;47.0;68.0;42.0;-1.0;-1.0;-1.0;-1.0
14/09/2004;17.0;61.0;-1.0;17.0;17.0;36.0;-1.0;23.0;55.0;19.0;-1.0;-1.0;-1.0;-1.0
15/09/2004;24.0;62.0;-1.0;26.0;25.0;43.0;-1.0;34.0;59.0;31.0;-1.0;-1.0;-1.0;-1.0
16/09/2004;40.0;76.0;-1.0;49.0;43.0;74.0;59.0;62.0;82.0;54.0;-1.0;-1.0;-1.0;-1.0
17/09/2004;23.0;65.0;-1.0;26.0;27.0;50.0;30.0;37.0;72.0;33.0;-1.0;-1.0;-1.0;-1.0
18/09/2004;42.0;86.0;-1.0;37.0;37.0;60.0;43.0;49.0;74.0;40.0;-1.0;-1.0;-1.0;-1.0
19/09/2004;29.0;69.0;-1.0;32.0;28.0;53.0;35.0;38.0;64.0;31.0;-1.0;-1.0;-1.0;-1.0
20/09/2004;28.0;70.0;-1.0;24.0;27.0;44.0;28.0;29.0;62.0;35.0;-1.0;-1.0;-1.0;-1.0
21/09/2004;19.0;65.0;-1.0;31.0;24.0;54.0;36.0;38.0;59.0;36.0;-1.0;-1.0;-1.0;-1.0
22/09/2004;29.0;67.0;-1.0;43.0;32.0;71.0;42.0;38.0;47.0;42.0;-1.0;-1.0;-1.0;-1.0
23/09/2004;13.0;45.0;-1.0;12.0;8.0;26.0;12.0;14.0;26.0;11.0;-1.0;-1.0;-1.0;-1.0
24/09/2004;34.0;59.0;-1.0;36.0;29.0;44.0;46.0;40.0;49.0;42.0;-1.0;-1.0;-1.0;-1.0
25/09/2004;32.0;55.0;-1.0;34.0;31.0;47.0;43.0;39.0;39.0;40.0;-1.0;-1.0;-1.0;-1.0
26/09/2004;32.0;54.0;-1.0;33.0;31.0;39.0;39.0;33.0;45.0;41.0;-1.0;-1.0;-1.0;-1.0
27/09/2004;18.0;55.0;-1.0;21.0;18.0;21.0;28.0;25.0;36.0;27.0;-1.0;-1.0;-1.0;-1.0
28/09/2004;9.0;34.0;-1.0;17.0;10.0;13.0;22.0;16.0;22.0;16.0;-1.0;-1.0;-1.0;-1.0
29/09/2004;12.0;38.0;-1.0;16.0;15.0;18.0;15.0;18.0;18.0;16.0;-1.0;-1.0;-1.0;-1.0
30/09/2004;17.0;45.0;-1.0;7.0;10.0;15.0;15.0;8.0;23.0;15.0;-1.0;-1.0;-1.0;-1.0
01/10/2004;18.0;62.0;-1.0;16.0;16.0;23.0;24.0;21.0;32.0;19.0;-1.0;-1.0;-1.0;-1.0
02/10/2004;26.0;61.0;-1.0;29.0;21.0;31.0;27.0;33.0;35.0;28.0;-1.0;-1.0;-1.0;-1.0
03/10/2004;32.0;61.0;-1.0;26.0;24.0;34.0;30.0;32.0;43.0;28.0;-1.0;-1.0;-1.0;-1.0
04/10/2004;69.0;77.0;-1.0;52.0;60.0;82.0;65.0;58.0;88.0;70.0;-1.0;-1.0;-1.0;-1.0
05/10/2004;71.0;95.0;-1.0;69.0;74.0;89.0;78.0;73.0;87.0;84.0;-1.0;-1.0;-1.0;-1.0
06/10/2004;31.0;57.0;-1.0;23.0;27.0;39.0;27.0;27.0;-1.0;32.0;-1.0;-1.0;-1.0;-1.0
07/10/2004;14.0;43.0;-1.0;10.0;11.0;15.0;16.0;17.0;-1.0;16.0;-1.0;-1.0;-1.0;-1.0
08/10/2004;36.0;49.0;-1.0;17.0;32.0;39.0;37.0;17.0;51.0;37.0;-1.0;-1.0;-1.0;-1.0
09/10/2004;42.0;47.0;-1.0;5.0;17.0;35.0;34.0;8.0;52.0;31.0;-1.0;-1.0;-1.0;-1.0
10/10/2004;29.0;64.0;-1.0;37.0;26.0;38.0;38.0;42.0;40.0;36.0;-1.0;-1.0;-1.0;-1.0
11/10/2004;13.0;38.0;-1.0;8.0;8.0;18.0;15.0;10.0;22.0;10.0;-1.0;-1.0;-1.0;-1.0
12/10/2004;7.0;50.0;-1.0;1.0;-1.0;9.0;6.0;2.0;18.0;7.0;-1.0;-1.0;-1.0;-1.0
13/10/2004;22.0;47.0;-1.0;9.0;15.0;19.0;20.0;11.0;30.0;20.0;-1.0;-1.0;-1.0;-1.0
14/10/2004;33.0;57.0;-1.0;19.0;25.0;33.0;31.0;20.0;52.0;33.0;-1.0;-1.0;-1.0;-1.0
15/10/2004;28.0;66.0;-1.0;31.0;30.0;38.0;36.0;36.0;48.0;38.0;-1.0;-1.0;-1.0;-1.0
16/10/2004;30.0;61.0;-1.0;24.0;19.0;30.0;34.0;25.0;51.0;30.0;-1.0;-1.0;-1.0;-1.0
17/10/2004;35.0;56.0;-1.0;24.0;25.0;34.0;37.0;30.0;47.0;35.0;-1.0;-1.0;-1.0;-1.0
18/10/2004;13.0;33.0;-1.0;3.0;5.0;16.0;11.0;6.0;25.0;9.0;-1.0;-1.0;-1.0;-1.0
19/10/2004;30.0;27.0;-1.0;18.0;21.0;38.0;31.0;18.0;27.0;30.0;-1.0;-1.0;-1.0;-1.0
20/10/2004;42.0;47.0;-1.0;41.0;40.0;-1.0;44.0;41.0;41.0;45.0;-1.0;-1.0;-1.0;-1.0
21/10/2004;25.0;59.0;-1.0;18.0;24.0;24.0;24.0;23.0;33.0;25.0;-1.0;-1.0;-1.0;-1.0
22/10/2004;19.0;49.0;-1.0;8.0;17.0;21.0;22.0;11.0;28.0;15.0;-1.0;-1.0;-1.0;-1.0
23/10/2004;45.0;61.0;-1.0;38.0;49.0;43.0;47.0;42.0;53.0;46.0;-1.0;-1.0;-1.0;-1.0
24/10/2004;62.0;70.0;-1.0;65.0;64.0;70.0;66.0;70.0;68.0;72.0;-1.0;-1.0;-1.0;-1.0
25/10/2004;21.0;62.0;-1.0;21.0;14.0;23.0;28.0;26.0;40.0;30.0;-1.0;-1.0;-1.0;-1.0
26/10/2004;18.0;69.0;-1.0;23.0;21.0;41.0;31.0;33.0;48.0;36.0;-1.0;-1.0;-1.0;-1.0
27/10/2004;39.0;64.0;-1.0;37.0;36.0;39.0;41.0;39.0;45.0;47.0;-1.0;-1.0;-1.0;-1.0
28/10/2004;28.0;58.0;-1.0;41.0;30.0;52.0;45.0;43.0;36.0;37.0;-1.0;-1.0;-1.0;-1.0
29/10/2004;33.0;61.0;-1.0;29.0;31.0;42.0;35.0;32.0;48.0;37.0;-1.0;-1.0;-1.0;-1.0
30/10/2004;22.0;65.0;-1.0;21.0;19.0;25.0;23.0;25.0;42.0;29.0;-1.0;-1.0;-1.0;-1.0
31/10/2004;14.0;53.0;-1.0;20.0;16.0;17.0;21.0;24.0;23.0;22.0;-1.0;-1.0;-1.0;-1.0
01/11/2004;11.0;45.0;-1.0;10.0;7.0;16.0;14.0;12.0;16.0;13.0;-1.0;-1.0;-1.0;-1.0
02/11/2004;3.0;20.0;-1.0;4.0;3.0;3.0;4.0;6.0;7.0;5.0;-1.0;-1.0;-1.0;-1.0
03/11/2004;3.0;17.0;-1.0;0.0;-1.0;3.0;2.0;2.0;2.0;1.0;-1.0;-1.0;-1.0;-1.0
04/11/2004;1.0;23.0;-1.0;0.0;-1.0;1.0;0.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;-1.0
05/11/2004;14.0;46.0;-1.0;16.0;-1.0;21.0;19.0;23.0;25.0;20.0;-1.0;-1.0;-1.0;-1.0
06/11/2004;32.0;57.0;-1.0;37.0;31.0;44.0;42.0;38.0;44.0;41.0;-1.0;-1.0;-1.0;-1.0
07/11/2004;36.0;63.0;-1.0;41.0;30.0;45.0;40.0;44.0;44.0;39.0;-1.0;-1.0;-1.0;-1.0
08/11/2004;15.0;58.0;-1.0;17.0;13.0;16.0;20.0;20.0;29.0;20.0;-1.0;-1.0;-1.0;-1.0
09/11/2004;8.0;48.0;-1.0;9.0;6.0;11.0;12.0;12.0;21.0;11.0;-1.0;-1.0;-1.0;-1.0
10/11/2004;14.0;47.0;-1.0;15.0;10.0;17.0;16.0;21.0;23.0;15.0;-1.0;-1.0;-1.0;-1.0
11/11/2004;13.0;44.0;-1.0;13.0;9.0;17.0;14.0;18.0;20.0;15.0;-1.0;-1.0;-1.0;-1.0
12/11/2004;3.0;28.0;-1.0;5.0;1.0;8.0;3.0;6.0;8.0;2.0;-1.0;-1.0;-1.0;-1.0
13/11/2004;31.0;58.0;-1.0;32.0;28.0;34.0;33.0;38.0;38.0;32.0;-1.0;-1.0;-1.0;-1.0
14/11/2004;47.0;68.0;-1.0;49.0;45.0;52.0;49.0;53.0;52.0;49.0;-1.0;-1.0;-1.0;-1.0
15/11/2004;22.0;61.0;-1.0;26.0;21.0;30.0;29.0;34.0;40.0;30.0;-1.0;-1.0;-1.0;-1.0
16/11/2004;7.0;57.0;-1.0;9.0;6.0;14.0;10.0;13.0;17.0;10.0;-1.0;-1.0;-1.0;-1.0
17/11/2004;5.0;44.0;-1.0;1.0;0.0;4.0;-1.0;4.0;9.0;3.0;-1.0;-1.0;-1.0;-1.0
18/11/2004;3.0;62.0;-1.0;3.0;1.0;9.0;-1.0;5.0;4.0;1.0;-1.0;-1.0;-1.0;-1.0
19/11/2004;15.0;61.0;-1.0;13.0;10.0;24.0;15.0;20.0;34.0;17.0;-1.0;-1.0;-1.0;-1.0
20/11/2004;9.0;51.0;-1.0;12.0;6.0;16.0;5.0;18.0;19.0;9.0;-1.0;-1.0;-1.0;-1.0
21/11/2004;12.0;38.0;-1.0;2.0;4.0;6.0;9.0;4.0;19.0;9.0;-1.0;-1.0;-1.0;-1.0
22/11/2004;5.0;54.0;-1.0;0.0;1.0;7.0;4.0;2.0;8.0;3.0;-1.0;-1.0;-1.0;-1.0
23/11/2004;7.0;61.0;-1.0;7.0;5.0;10.0;9.0;12.0;20.0;9.0;-1.0;-1.0;-1.0;-1.0
24/11/2004;6.0;44.0;-1.0;10.0;4.0;12.0;8.0;15.0;12.0;10.0;-1.0;-1.0;-1.0;-1.0
25/11/2004;2.0;23.0;-1.0;2.0;1.0;4.0;-1.0;4.0;5.0;1.0;-1.0;-1.0;-1.0;-1.0
26/11/2004;2.0;51.0;-1.0;1.0;0.0;4.0;-1.0;5.0;10.0;0.0;-1.0;-1.0;-1.0;-1.0
27/11/2004;9.0;44.0;-1.0;8.0;8.0;11.0;10.0;12.0;20.0;10.0;-1.0;-1.0;-1.0;-1.0
28/11/2004;31.0;50.0;-1.0;27.0;24.0;34.0;34.0;32.0;40.0;30.0;-1.0;-1.0;-1.0;-1.0
29/11/2004;12.0;47.0;-1.0;11.0;6.0;19.0;12.0;15.0;29.0;11.0;-1.0;-1.0;-1.0;-1.0
30/11/2004;1.0;28.0;-1.0;2.0;-1.0;4.0;2.0;3.0;2.0;2.0;-1.0;-1.0;-1.0;-1.0
01/12/2004;15.0;35.0;-1.0;9.0;11.0;19.0;13.0;11.0;25.0;13.0;-1.0;-1.0;-1.0;-1.0
02/12/2004;18.0;49.0;-1.0;27.0;31.0;32.0;28.0;32.0;33.0;27.0;-1.0;-1.0;-1.0;-1.0
03/12/2004;9.0;45.0;-1.0;10.0;8.0;14.0;11.0;12.0;18.0;10.0;-1.0;-1.0;-1.0;-1.0
04/12/2004;5.0;38.0;-1.0;7.0;4.0;6.0;6.0;10.0;12.0;7.0;-1.0;-1.0;-1.0;-1.0
05/12/2004;11.0;37.0;-1.0;12.0;7.0;17.0;10.0;16.0;16.0;11.0;-1.0;-1.0;-1.0;-1.0
06/12/2004;4.0;33.0;-1.0;7.0;4.0;9.0;5.0;10.0;14.0;6.0;-1.0;-1.0;-1.0;-1.0
07/12/2004;3.0;12.0;-1.0;1.0;1.0;2.0;1.0;3.0;6.0;3.0;-1.0;-1.0;-1.0;-1.0
08/12/2004;1.0;9.0;-1.0;1.0;0.0;2.0;1.0;2.0;2.0;2.0;-1.0;-1.0;-1.0;-1.0
09/12/2004;0.0;4.0;-1.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;-1.0;-1.0;-1.0;-1.0
10/12/2004;1.0;6.0;-1.0;0.0;0.0;2.0;0.0;2.0;3.0;1.0;-1.0;-1.0;-1.0;-1.0
11/12/2004;3.0;4.0;-1.0;0.0;0.0;3.0;1.0;2.0;5.0;2.0;-1.0;-1.0;-1.0;-1.0
12/12/2004;3.0;22.0;-1.0;1.0;1.0;4.0;3.0;3.0;5.0;2.0;-1.0;-1.0;-1.0;-1.0
13/12/2004;2.0;46.0;-1.0;0.0;1.0;3.0;1.0;3.0;3.0;2.0;-1.0;-1.0;-1.0;-1.0
14/12/2004;1.0;50.0;-1.0;0.0;0.0;3.0;1.0;2.0;1.0;1.0;-1.0;-1.0;-1.0;-1.0
15/12/2004;2.0;31.0;-1.0;1.0;0.0;3.0;0.0;4.0;1.0;1.0;-1.0;-1.0;-1.0;-1.0
16/12/2004;16.0;62.0;-1.0;2.0;5.0;8.0;11.0;5.0;28.0;9.0;-1.0;-1.0;-1.0;-1.0
17/12/2004;15.0;61.0;-1.0;14.0;17.0;20.0;20.0;17.0;31.0;21.0;-1.0;-1.0;-1.0;-1.0
18/12/2004;31.0;60.0;-1.0;32.0;27.0;47.0;42.0;35.0;48.0;39.0;-1.0;-1.0;-1.0;-1.0
19/12/2004;33.0;57.0;-1.0;30.0;22.0;40.0;40.0;32.0;41.0;29.0;-1.0;-1.0;-1.0;-1.0
20/12/2004;20.0;55.0;-1.0;25.0;21.0;29.0;-1.0;31.0;40.0;32.0;-1.0;-1.0;-1.0;-1.0
21/12/2004;15.0;58.0;-1.0;18.0;14.0;24.0;-1.0;20.0;32.0;20.0;-1.0;-1.0;-1.0;-1.0
22/12/2004;10.0;38.0;-1.0;-1.0;3.0;7.0;-1.0;5.0;16.0;7.0;-1.0;-1.0;-1.0;-1.0
23/12/2004;3.0;32.0;-1.0;-1.0;-1.0;5.0;-1.0;1.0;9.0;1.0;-1.0;-1.0;-1.0;-1.0
24/12/2004;2.0;50.0;-1.0;1.0;-1.0;10.0;-1.0;1.0;6.0;0.0;-1.0;-1.0;-1.0;-1.0
25/12/2004;40.0;57.0;-1.0;35.0;24.0;49.0;-1.0;41.0;55.0;-1.0;-1.0;-1.0;-1.0;-1.0
26/12/2004;36.0;59.0;-1.0;40.0;31.0;43.0;-1.0;42.0;48.0;-1.0;-1.0;-1.0;-1.0;-1.0
27/12/2004;28.0;55.0;-1.0;29.0;24.0;42.0;-1.0;34.0;41.0;-1.0;-1.0;-1.0;-1.0;-1.0
28/12/2004;16.0;57.0;-1.0;15.0;14.0;37.0;-1.0;24.0;31.0;23.0;-1.0;-1.0;-1.0;-1.0
29/12/2004;24.0;62.0;-1.0;20.0;17.0;29.0;-1.0;30.0;43.0;25.0;-1.0;-1.0;-1.0;-1.0
30/12/2004;19.0;65.0;-1.0;14.0;12.0;19.0;-1.0;19.0;33.0;23.0;-1.0;-1.0;-1.0;-1.0
31/12/2004;7.0;52.0;-1.0;0.0;2.0;4.0;-1.0;1.0;14.0;5.0;-1.0;-1.0;-1.0;-1.0
01/01/2005;7.0;52.0;-1.0;1.0;2.0;5.0;-1.0;2.0;11.0;5.0;-1.0;-1.0;-1.0;-1.0
02/01/2005;12.0;67.0;-1.0;14.0;11.0;25.0;-1.0;19.0;28.0;17.0;-1.0;-1.0;-1.0;-1.0
03/01/2005;10.0;62.0;-1.0;11.0;-1.0;18.0;-1.0;19.0;35.0;17.0;-1.0;-1.0;-1.0;-1.0
04/01/2005;14.0;50.0;-1.0;1.0;-1.0;7.0;-1.0;4.0;26.0;7.0;-1.0;-1.0;-1.0;-1.0
05/01/2005;3.0;55.0;-1.0;1.0;0.0;7.0;-1.0;5.0;8.0;1.0;-1.0;-1.0;-1.0;-1.0
06/01/2005;4.0;63.0;-1.0;0.0;-1.0;5.0;-1.0;5.0;9.0;2.0;-1.0;-1.0;-1.0;-1.0
07/01/2005;3.0;48.0;-1.0;1.0;-1.0;9.0;-1.0;3.0;9.0;1.0;-1.0;-1.0;-1.0;-1.0
08/01/2005;37.0;60.0;-1.0;16.0;15.0;48.0;-1.0;19.0;55.0;22.0;-1.0;-1.0;-1.0;-1.0
09/01/2005;15.0;56.0;-1.0;7.0;5.0;19.0;-1.0;10.0;24.0;10.0;-1.0;-1.0;-1.0;-1.0
10/01/2005;34.0;49.0;-1.0;19.0;23.0;45.0;-1.0;21.0;54.0;31.0;-1.0;-1.0;-1.0;-1.0
11/01/2005;5.0;51.0;-1.0;2.0;3.0;10.0;-1.0;4.0;19.0;4.0;-1.0;-1.0;-1.0;-1.0
12/01/2005;5.0;29.0;-1.0;2.0;3.0;9.0;-1.0;4.0;13.0;6.0;-1.0;-1.0;-1.0;-1.0
13/01/2005;11.0;55.0;-1.0;18.0;11.0;15.0;-1.0;25.0;27.0;21.0;-1.0;-1.0;-1.0;-1.0
14/01/2005;9.0;43.0;-1.0;5.0;3.0;8.0;7.0;10.0;24.0;12.0;-1.0;-1.0;-1.0;-1.0
15/01/2005;6.0;30.0;-1.0;4.0;2.0;9.0;8.0;7.0;13.0;5.0;-1.0;-1.0;-1.0;-1.0
16/01/2005;4.0;36.0;-1.0;3.0;1.0;6.0;4.0;5.0;6.0;4.0;-1.0;-1.0;-1.0;-1.0
17/01/2005;2.0;63.0;-1.0;1.0;0.0;3.0;1.0;3.0;2.0;1.0;-1.0;-1.0;-1.0;-1.0
18/01/2005;27.0;68.0;-1.0;27.0;24.0;37.0;30.0;28.0;50.0;30.0;-1.0;-1.0;-1.0;-1.0
19/01/2005;12.0;57.0;-1.0;14.0;15.0;23.0;15.0;17.0;28.0;19.0;-1.0;-1.0;-1.0;-1.0
20/01/2005;1.0;52.0;-1.0;0.0;-1.0;3.0;1.0;2.0;5.0;0.0;-1.0;-1.0;-1.0;-1.0
21/01/2005;8.0;70.0;-1.0;12.0;-1.0;34.0;13.0;15.0;25.0;14.0;-1.0;-1.0;-1.0;-1.0
22/01/2005;17.0;61.0;-1.0;21.0;18.0;24.0;23.0;25.0;43.0;27.0;-1.0;-1.0;-1.0;-1.0
23/01/2005;31.0;63.0;-1.0;25.0;22.0;36.0;35.0;29.0;44.0;30.0;-1.0;-1.0;-1.0;-1.0
24/01/2005;29.0;66.0;-1.0;37.0;31.0;48.0;38.0;44.0;52.0;38.0;-1.0;-1.0;-1.0;-1.0
25/01/2005;30.0;54.0;-1.0;33.0;29.0;38.0;33.0;37.0;42.0;30.0;-1.0;-1.0;-1.0;-1.0
26/01/2005;33.0;56.0;-1.0;37.0;-1.0;46.0;38.0;43.0;46.0;37.0;-1.0;-1.0;-1.0;-1.0
27/01/2005;28.0;60.0;-1.0;34.0;-1.0;44.0;35.0;40.0;46.0;33.0;-1.0;-1.0;-1.0;-1.0
28/01/2005;11.0;35.0;-1.0;7.0;-1.0;11.0;10.0;11.0;25.0;10.0;-1.0;-1.0;-1.0;-1.0
29/01/2005;28.0;49.0;-1.0;29.0;-1.0;38.0;30.0;33.0;38.0;27.0;-1.0;-1.0;-1.0;-1.0
30/01/2005;31.0;67.0;-1.0;36.0;-1.0;38.0;35.0;41.0;42.0;33.0;-1.0;-1.0;-1.0;-1.0
31/01/2005;9.0;46.0;-1.0;14.0;-1.0;20.0;10.0;18.0;11.0;10.0;-1.0;-1.0;-1.0;-1.0
01/02/2005;14.0;61.0;-1.0;20.0;-1.0;25.0;17.0;25.0;25.0;16.0;-1.0;-1.0;-1.0;-1.0
